r_ijk_x   r_ijk_y   r_ijk_z
2.01282e+06 3.80329e+06 -4.69196e+06
2.2788e+06 3.61176e+06 -4.71159e+06
2.26747e+06 3.8598e+06 -4.51784e+06
2.59958e+06 3.65113e+06 -4.51784e+06
2.0996e+06 4.05501e+06 -4.42507e+06
2.47112e+06 3.97563e+06 -4.31553e+06
1.92702e+06 3.90887e+06 -4.64415e+06
1.90067e+06 4.28054e+06 -4.31553e+06
1.88057e+06 4.10182e+06 -4.48965e+06
2.20135e+06 4.14118e+06 -4.2959e+06
2.21689e+06 3.92205e+06 -4.48965e+06
2.34236e+06 4.26286e+06 -4.09477e+06
2.54488e+06 4.03879e+06 -4.21517e+06
1.97443e+06 4.3437e+06 -4.21517e+06
2.50776e+06 4.40609e+06 -3.85399e+06
2.22295e+06 4.39497e+06 -4.0238e+06
2.55928e+06 4.2152e+06 -4.0238e+06
2.24484e+06 4.17841e+06 -4.23673e+06
2.84332e+06 4.12077e+06 -3.92183e+06
2.6971e+06 3.99561e+06 -4.16262e+06
2.65998e+06 4.36292e+06 -3.80144e+06
3.17288e+06 4.00378e+06 -3.80144e+06
2.92953e+06 4.19456e+06 -3.77988e+06
2.95141e+06 3.97801e+06 -3.99281e+06
2.64902e+06 4.18974e+06 -3.99281e+06
3.10051e+06 3.74841e+06 -4.09477e+06
2.77525e+06 3.88247e+06 -4.21517e+06
3.25103e+06 3.89064e+06 -3.85399e+06
3.27525e+06 3.47213e+06 -4.21517e+06
3.29228e+06 3.66937e+06 -4.0238e+06
3.01177e+06 3.66456e+06 -4.23673e+06
2.99749e+06 3.9113e+06 -4.0238e+06
2.8819e+06 3.54305e+06 -4.42507e+06
2.70882e+06 3.82007e+06 -4.31553e+06
3.20883e+06 3.40972e+06 -4.31553e+06
2.72804e+06 3.39935e+06 -4.64415e+06
2.98393e+06 3.37973e+06 -4.48965e+06
2.68915e+06 3.62165e+06 -4.48965e+06
2.97261e+06 3.62777e+06 -4.2959e+06
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
1.53839e+06 4.12826e+06 -4.58242e+06
1.73014e+06 4.3028e+06 -4.36334e+06
1.75649e+06 3.93113e+06 -4.69196e+06
1.12855e+06 4.15085e+06 -4.69196e+06
1.42535e+06 4.02535e+06 -4.71159e+06
1.40981e+06 4.24448e+06 -4.51784e+06
1.78003e+06 4.11494e+06 -4.51784e+06
1.22939e+06 4.39613e+06 -4.42507e+06
1.63625e+06 4.38419e+06 -4.31553e+06
1.03466e+06 4.23225e+06 -4.64415e+06
1.01727e+06 4.57196e+06 -4.31553e+06
989521 4.40317e+06 -4.48965e+06
1.3442e+06 4.49276e+06 -4.2959e+06
1.35445e+06 4.29247e+06 -4.48965e+06
1.5011e+06 4.62547e+06 -4.09477e+06
1.71881e+06 4.45388e+06 -4.21517e+06
1.09984e+06 4.64165e+06 -4.21517e+06
1.68467e+06 4.78089e+06 -3.85399e+06
1.37275e+06 4.72664e+06 -4.0238e+06
1.73768e+06 4.61594e+06 -4.0238e+06
1.39288e+06 4.53384e+06 -4.23673e+06
2.05286e+06 4.56544e+06 -3.92183e+06
1.88646e+06 4.43564e+06 -4.16262e+06
1.85233e+06 4.76265e+06 -3.80144e+06
2.41979e+06 4.49804e+06 -3.80144e+06
2.15096e+06 4.64197e+06 -3.77988e+06
2.17109e+06 4.44917e+06 -3.99281e+06
1.83653e+06 4.60518e+06 -3.99281e+06
2.34236e+06 4.26286e+06 -4.09477e+06
1.97443e+06 4.3437e+06 -4.21517e+06
2.50776e+06 4.40609e+06 -3.85399e+06
2.54488e+06 4.03879e+06 -4.21517e+06
2.55928e+06 4.2152e+06 -4.0238e+06
2.24484e+06 4.17841e+06 -4.23673e+06
2.22295e+06 4.39497e+06 -4.0238e+06
2.0996e+06 4.05501e+06 -4.42507e+06
1.90067e+06 4.28054e+06 -4.31553e+06
2.47112e+06 3.97563e+06 -4.31553e+06
1.92702e+06 3.90887e+06 -4.64415e+06
2.21689e+06 3.92205e+06 -4.48965e+06
1.88057e+06 4.10182e+06 -4.48965e+06
2.20135e+06 4.14118e+06 -4.2959e+06
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
624780 4.35904e+06 -4.58242e+06
833556 4.56069e+06 -4.36334e+06
850939 4.22098e+06 -4.69196e+06
189845 4.29547e+06 -4.69196e+06
501691 4.24016e+06 -4.71159e+06
491443 4.44044e+06 -4.51784e+06
881206 4.39653e+06 -4.51784e+06
308228 4.55207e+06 -4.42507e+06
737369 4.61934e+06 -4.31553e+06
93658.1 4.35412e+06 -4.64415e+06
93658.1 4.68274e+06 -4.31553e+06
55218.4 4.5124e+06 -4.48965e+06
434733 4.66877e+06 -4.2959e+06
434733 4.47502e+06 -4.48965e+06
606898 4.82333e+06 -4.09477e+06
828122 4.70177e+06 -4.21517e+06
184412 4.76517e+06 -4.21517e+06
808160 5.00307e+06 -3.85399e+06
476470 4.89501e+06 -4.0238e+06
855985 4.85763e+06 -4.0238e+06
488239 4.71737e+06 -4.23673e+06
1.19516e+06 4.85965e+06 -3.92183e+06
1.00687e+06 4.7128e+06 -4.16262e+06
986910 5.0141e+06 -3.80144e+06
1.59171e+06 4.85205e+06 -3.80144e+06
1.30617e+06 4.94623e+06 -3.77988e+06
1.31794e+06 4.76859e+06 -3.99281e+06
961371 4.86413e+06 -3.99281e+06
1.5011e+06 4.62547e+06 -4.09477e+06
1.09984e+06 4.64165e+06 -4.21517e+06
1.68467e+06 4.78089e+06 -3.85399e+06
1.71881e+06 4.45388e+06 -4.21517e+06
1.73768e+06 4.61594e+06 -4.0238e+06
1.39288e+06 4.53384e+06 -4.23673e+06
1.37275e+06 4.72664e+06 -4.0238e+06
1.22939e+06 4.39613e+06 -4.42507e+06
1.01727e+06 4.57196e+06 -4.31553e+06
1.63625e+06 4.38419e+06 -4.31553e+06
1.03466e+06 4.23225e+06 -4.64415e+06
1.35445e+06 4.29247e+06 -4.48965e+06
989521 4.40317e+06 -4.48965e+06
1.3442e+06 4.49276e+06 -4.2959e+06
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-308228 4.55207e+06 -4.42507e+06
-93658.1 4.68274e+06 -4.31553e+06
-93658.1 4.35412e+06 -4.64415e+06
-737369 4.61934e+06 -4.31553e+06
-434733 4.47502e+06 -4.48965e+06
-434733 4.66877e+06 -4.2959e+06
-55218.4 4.5124e+06 -4.48965e+06
-606898 4.82333e+06 -4.09477e+06
-184412 4.76517e+06 -4.21517e+06
-828122 4.70177e+06 -4.21517e+06
-808160 5.00307e+06 -3.85399e+06
-855985 4.85763e+06 -4.0238e+06
-476470 4.89501e+06 -4.0238e+06
-488239 4.71737e+06 -4.23673e+06
-298670 4.99374e+06 -3.92183e+06
-90753.6 4.81695e+06 -4.16262e+06
-714502 5.05485e+06 -3.80144e+06
-90753.6 5.10942e+06 -3.80144e+06
-421252 5.09797e+06 -3.77988e+06
-53506 4.95771e+06 -3.99281e+06
-421252 4.92553e+06 -3.99281e+06
298670 4.99374e+06 -3.92183e+06
90753.6 4.81695e+06 -4.16262e+06
90753.6 5.10942e+06 -3.80144e+06
714502 5.05485e+06 -3.80144e+06
421252 5.09797e+06 -3.77988e+06
421252 4.92553e+06 -3.99281e+06
53506 4.95771e+06 -3.99281e+06
606898 4.82333e+06 -4.09477e+06
184412 4.76517e+06 -4.21517e+06
808160 5.00307e+06 -3.85399e+06
828122 4.70177e+06 -4.21517e+06
855985 4.85763e+06 -4.0238e+06
488239 4.71737e+06 -4.23673e+06
476470 4.89501e+06 -4.0238e+06
308228 4.55207e+06 -4.42507e+06
93658.1 4.68274e+06 -4.31553e+06
737369 4.61934e+06 -4.31553e+06
93658.1 4.35412e+06 -4.64415e+06
434733 4.47502e+06 -4.48965e+06
55218.4 4.5124e+06 -4.48965e+06
434733 4.66877e+06 -4.2959e+06
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-624780 4.35904e+06 -4.58242e+06
-833556 4.56069e+06 -4.36334e+06
-189845 4.29547e+06 -4.69196e+06
-850939 4.22098e+06 -4.69196e+06
-501691 4.24016e+06 -4.71159e+06
-881206 4.39653e+06 -4.51784e+06
-491443 4.44044e+06 -4.51784e+06
-1.22939e+06 4.39613e+06 -4.42507e+06
-1.01727e+06 4.57196e+06 -4.31553e+06
-1.03466e+06 4.23225e+06 -4.64415e+06
-1.63625e+06 4.38419e+06 -4.31553e+06
-1.35445e+06 4.29247e+06 -4.48965e+06
-1.3442e+06 4.49276e+06 -4.2959e+06
-989521 4.40317e+06 -4.48965e+06
-1.5011e+06 4.62547e+06 -4.09477e+06
-1.09984e+06 4.64165e+06 -4.21517e+06
-1.71881e+06 4.45388e+06 -4.21517e+06
-1.68467e+06 4.78089e+06 -3.85399e+06
-1.73768e+06 4.61594e+06 -4.0238e+06
-1.37275e+06 4.72664e+06 -4.0238e+06
-1.39288e+06 4.53384e+06 -4.23673e+06
-1.19516e+06 4.85965e+06 -3.92183e+06
-1.00687e+06 4.7128e+06 -4.16262e+06
-1.59171e+06 4.85205e+06 -3.80144e+06
-986910 5.0141e+06 -3.80144e+06
-1.30617e+06 4.94623e+06 -3.77988e+06
-961371 4.86413e+06 -3.99281e+06
-1.31794e+06 4.76859e+06 -3.99281e+06
-606898 4.82333e+06 -4.09477e+06
-828122 4.70177e+06 -4.21517e+06
-808160 5.00307e+06 -3.85399e+06
-184412 4.76517e+06 -4.21517e+06
-476470 4.89501e+06 -4.0238e+06
-488239 4.71737e+06 -4.23673e+06
-855985 4.85763e+06 -4.0238e+06
-308228 4.55207e+06 -4.42507e+06
-737369 4.61934e+06 -4.31553e+06
-93658.1 4.68274e+06 -4.31553e+06
-93658.1 4.35412e+06 -4.64415e+06
-55218.4 4.5124e+06 -4.48965e+06
-434733 4.47502e+06 -4.48965e+06
-434733 4.66877e+06 -4.2959e+06
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-1.53839e+06 4.12826e+06 -4.58242e+06
-1.73014e+06 4.3028e+06 -4.36334e+06
-1.12855e+06 4.15085e+06 -4.69196e+06
-1.75649e+06 3.93113e+06 -4.69196e+06
-1.42535e+06 4.02535e+06 -4.71159e+06
-1.78003e+06 4.11494e+06 -4.51784e+06
-1.40981e+06 4.24448e+06 -4.51784e+06
-2.0996e+06 4.05501e+06 -4.42507e+06
-1.90067e+06 4.28054e+06 -4.31553e+06
-1.92702e+06 3.90887e+06 -4.64415e+06
-2.47112e+06 3.97563e+06 -4.31553e+06
-2.21689e+06 3.92205e+06 -4.48965e+06
-2.20135e+06 4.14118e+06 -4.2959e+06
-1.88057e+06 4.10182e+06 -4.48965e+06
-2.34236e+06 4.26286e+06 -4.09477e+06
-1.97443e+06 4.3437e+06 -4.21517e+06
-2.54488e+06 4.03879e+06 -4.21517e+06
-2.50776e+06 4.40609e+06 -3.85399e+06
-2.55928e+06 4.2152e+06 -4.0238e+06
-2.22295e+06 4.39497e+06 -4.0238e+06
-2.24484e+06 4.17841e+06 -4.23673e+06
-2.05286e+06 4.56544e+06 -3.92183e+06
-1.88646e+06 4.43564e+06 -4.16262e+06
-2.41979e+06 4.49804e+06 -3.80144e+06
-1.85233e+06 4.76265e+06 -3.80144e+06
-2.15096e+06 4.64197e+06 -3.77988e+06
-1.83653e+06 4.60518e+06 -3.99281e+06
-2.17109e+06 4.44917e+06 -3.99281e+06
-1.5011e+06 4.62547e+06 -4.09477e+06
-1.71881e+06 4.45388e+06 -4.21517e+06
-1.68467e+06 4.78089e+06 -3.85399e+06
-1.09984e+06 4.64165e+06 -4.21517e+06
-1.37275e+06 4.72664e+06 -4.0238e+06
-1.39288e+06 4.53384e+06 -4.23673e+06
-1.73768e+06 4.61594e+06 -4.0238e+06
-1.22939e+06 4.39613e+06 -4.42507e+06
-1.63625e+06 4.38419e+06 -4.31553e+06
-1.01727e+06 4.57196e+06 -4.31553e+06
-1.03466e+06 4.23225e+06 -4.64415e+06
-989521 4.40317e+06 -4.48965e+06
-1.35445e+06 4.29247e+06 -4.48965e+06
-1.3442e+06 4.49276e+06 -4.2959e+06
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-2.38195e+06 3.70756e+06 -4.58242e+06
-2.55691e+06 3.87006e+06 -4.36334e+06
-2.01282e+06 3.80329e+06 -4.69196e+06
-2.57612e+06 3.44934e+06 -4.69196e+06
-2.2788e+06 3.61176e+06 -4.71159e+06
-2.59958e+06 3.65113e+06 -4.51784e+06
-2.26747e+06 3.8598e+06 -4.51784e+06
-2.8819e+06 3.54305e+06 -4.42507e+06
-2.70882e+06 3.82007e+06 -4.31553e+06
-2.72804e+06 3.39935e+06 -4.64415e+06
-3.20883e+06 3.40972e+06 -4.31553e+06
-2.98393e+06 3.37973e+06 -4.48965e+06
-2.97261e+06 3.62777e+06 -4.2959e+06
-2.68915e+06 3.62165e+06 -4.48965e+06
-3.10051e+06 3.74841e+06 -4.09477e+06
-2.77525e+06 3.88247e+06 -4.21517e+06
-3.27525e+06 3.47213e+06 -4.21517e+06
-3.25103e+06 3.89064e+06 -3.85399e+06
-3.29228e+06 3.66937e+06 -4.0238e+06
-2.99749e+06 3.9113e+06 -4.0238e+06
-3.01177e+06 3.66456e+06 -4.23673e+06
-2.84332e+06 4.12077e+06 -3.92183e+06
-2.6971e+06 3.99561e+06 -4.16262e+06
-3.17288e+06 4.00378e+06 -3.80144e+06
-2.65998e+06 4.36292e+06 -3.80144e+06
-2.92953e+06 4.19456e+06 -3.77988e+06
-2.64902e+06 4.18974e+06 -3.99281e+06
-2.95141e+06 3.97801e+06 -3.99281e+06
-2.34236e+06 4.26286e+06 -4.09477e+06
-2.54488e+06 4.03879e+06 -4.21517e+06
-2.50776e+06 4.40609e+06 -3.85399e+06
-1.97443e+06 4.3437e+06 -4.21517e+06
-2.22295e+06 4.39497e+06 -4.0238e+06
-2.24484e+06 4.17841e+06 -4.23673e+06
-2.55928e+06 4.2152e+06 -4.0238e+06
-2.0996e+06 4.05501e+06 -4.42507e+06
-2.47112e+06 3.97563e+06 -4.31553e+06
-1.90067e+06 4.28054e+06 -4.31553e+06
-1.92702e+06 3.90887e+06 -4.64415e+06
-1.88057e+06 4.10182e+06 -4.48965e+06
-2.21689e+06 3.92205e+06 -4.48965e+06
-2.20135e+06 4.14118e+06 -4.2959e+06
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-3.11635e+06 3.11635e+06 -4.58242e+06
-3.28007e+06 3.28007e+06 -4.36334e+06
-2.79928e+06 3.2697e+06 -4.69196e+06
-3.2697e+06 2.79928e+06 -4.69196e+06
-3.01982e+06 3.01982e+06 -4.71159e+06
-3.30328e+06 3.02593e+06 -4.51784e+06
-3.02593e+06 3.30328e+06 -4.51784e+06
-3.54326e+06 2.88204e+06 -4.4253e+06
-3.40979e+06 3.20887e+06 -4.3156e+06
-3.39942e+06 2.72808e+06 -4.64422e+06
-3.82058e+06 2.70917e+06 -4.31609e+06
-3.62196e+06 2.68935e+06 -4.48998e+06
-3.62807e+06 2.97281e+06 -4.29624e+06
-3.37976e+06 2.98396e+06 -4.48969e+06
-3.74863e+06 3.10066e+06 -4.09501e+06
-3.47219e+06 3.2753e+06 -4.21524e+06
-3.88299e+06 2.7756e+06 -4.21573e+06
-3.89071e+06 3.25108e+06 -3.85407e+06
-3.91161e+06 2.9977e+06 -4.02413e+06
-3.66942e+06 3.29231e+06 -4.02384e+06
-3.66486e+06 3.01198e+06 -4.23706e+06
-3.54033e+06 3.54033e+06 -3.92184e+06
-3.4089e+06 3.4089e+06 -4.16262e+06
-3.82742e+06 3.38468e+06 -3.80145e+06
-3.38467e+06 3.82741e+06 -3.80144e+06
-3.61782e+06 3.61782e+06 -3.77988e+06
-3.37107e+06 3.6321e+06 -3.99281e+06
-3.6321e+06 3.37107e+06 -3.99282e+06
-3.10051e+06 3.74841e+06 -4.09477e+06
-3.27525e+06 3.47213e+06 -4.21517e+06
-3.25103e+06 3.89064e+06 -3.85399e+06
-2.77525e+06 3.88247e+06 -4.21517e+06
-2.99749e+06 3.9113e+06 -4.0238e+06
-3.01177e+06 3.66456e+06 -4.23673e+06
-3.29228e+06 3.66937e+06 -4.0238e+06
-2.8819e+06 3.54305e+06 -4.42507e+06
-3.20883e+06 3.40972e+06 -4.31553e+06
-2.70882e+06 3.82007e+06 -4.31553e+06
-2.72804e+06 3.39935e+06 -4.64415e+06
-2.68915e+06 3.62165e+06 -4.48965e+06
-2.98393e+06 3.37973e+06 -4.48965e+06
-2.97261e+06 3.62777e+06 -4.2959e+06
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-3.70778e+06 2.38209e+06 -4.58266e+06
-3.87057e+06 2.55726e+06 -4.3639e+06
-3.44941e+06 2.57617e+06 -4.69204e+06
-3.80336e+06 2.01286e+06 -4.69204e+06
-3.6118e+06 2.27882e+06 -4.71163e+06
-3.86011e+06 2.26767e+06 -4.51817e+06
-3.65143e+06 2.59978e+06 -4.51817e+06
-4.05523e+06 2.09975e+06 -4.4253e+06
-3.97615e+06 2.47146e+06 -4.31609e+06
-3.90894e+06 1.92707e+06 -4.64422e+06
-4.28061e+06 1.90071e+06 -4.3156e+06
-4.10186e+06 1.88059e+06 -4.48969e+06
-4.14148e+06 2.20155e+06 -4.29624e+06
-3.92235e+06 2.21709e+06 -4.48998e+06
-4.2631e+06 2.34252e+06 -4.09503e+06
-4.03931e+06 2.54523e+06 -4.21573e+06
-4.34377e+06 1.97448e+06 -4.21524e+06
-4.40622e+06 2.50784e+06 -3.85412e+06
-4.39504e+06 2.223e+06 -4.02387e+06
-4.21554e+06 2.5595e+06 -4.02416e+06
-4.17872e+06 2.24505e+06 -4.23707e+06
-4.12102e+06 2.84348e+06 -3.92209e+06
-3.99614e+06 2.69745e+06 -4.16318e+06
-4.36305e+06 2.66006e+06 -3.80157e+06
-4.00387e+06 3.17293e+06 -3.80153e+06
-4.19464e+06 2.92958e+06 -3.77995e+06
-3.97832e+06 2.95162e+06 -3.99315e+06
-4.19009e+06 2.64925e+06 -3.99318e+06
-3.74863e+06 3.10066e+06 -4.09501e+06
-3.88299e+06 2.7756e+06 -4.21573e+06
-3.89071e+06 3.25108e+06 -3.85407e+06
-3.47219e+06 3.2753e+06 -4.21524e+06
-3.66942e+06 3.29231e+06 -4.02384e+06
-3.66486e+06 3.01198e+06 -4.23706e+06
-3.91161e+06 2.9977e+06 -4.02413e+06
-3.54326e+06 2.88204e+06 -4.4253e+06
-3.82058e+06 2.70917e+06 -4.31609e+06
-3.40979e+06 3.20887e+06 -4.3156e+06
-3.39942e+06 2.72808e+06 -4.64422e+06
-3.37976e+06 2.98396e+06 -4.48969e+06
-3.62196e+06 2.68935e+06 -4.48998e+06
-3.62807e+06 2.97281e+06 -4.29624e+06
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-4.12826e+06 1.53839e+06 -4.58242e+06
-4.3028e+06 1.73014e+06 -4.36334e+06
-3.93113e+06 1.75649e+06 -4.69196e+06
-4.15085e+06 1.12855e+06 -4.69196e+06
-4.02535e+06 1.42535e+06 -4.71159e+06
-4.24448e+06 1.40981e+06 -4.51784e+06
-4.11494e+06 1.78003e+06 -4.51784e+06
-4.39613e+06 1.22939e+06 -4.42507e+06
-4.38419e+06 1.63625e+06 -4.31553e+06
-4.23225e+06 1.03466e+06 -4.64415e+06
-4.57196e+06 1.01727e+06 -4.31553e+06
-4.40317e+06 989521 -4.48965e+06
-4.49276e+06 1.3442e+06 -4.2959e+06
-4.29247e+06 1.35445e+06 -4.48965e+06
-4.62547e+06 1.5011e+06 -4.09477e+06
-4.45388e+06 1.71881e+06 -4.21517e+06
-4.64165e+06 1.09984e+06 -4.21517e+06
-4.78089e+06 1.68467e+06 -3.85399e+06
-4.72664e+06 1.37275e+06 -4.0238e+06
-4.61594e+06 1.73768e+06 -4.0238e+06
-4.53384e+06 1.39288e+06 -4.23673e+06
-4.56547e+06 2.05288e+06 -3.92186e+06
-4.43565e+06 1.88647e+06 -4.16262e+06
-4.76266e+06 1.85233e+06 -3.80145e+06
-4.4981e+06 2.41983e+06 -3.8015e+06
-4.64201e+06 2.15099e+06 -3.77991e+06
-4.44921e+06 2.17111e+06 -3.99285e+06
-4.60519e+06 1.83653e+06 -3.99282e+06
-4.2631e+06 2.34252e+06 -4.09503e+06
-4.34377e+06 1.97448e+06 -4.21524e+06
-4.40622e+06 2.50784e+06 -3.85412e+06
-4.03931e+06 2.54523e+06 -4.21573e+06
-4.21554e+06 2.5595e+06 -4.02416e+06
-4.17872e+06 2.24505e+06 -4.23707e+06
-4.39504e+06 2.223e+06 -4.02387e+06
-4.05523e+06 2.09975e+06 -4.4253e+06
-4.28061e+06 1.90071e+06 -4.3156e+06
-3.97615e+06 2.47146e+06 -4.31609e+06
-3.90894e+06 1.92707e+06 -4.64422e+06
-3.92235e+06 2.21709e+06 -4.48998e+06
-4.10186e+06 1.88059e+06 -4.48969e+06
-4.14148e+06 2.20155e+06 -4.29624e+06
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-4.35904e+06 624780 -4.58242e+06
-4.56069e+06 833556 -4.36334e+06
-4.22098e+06 850939 -4.69196e+06
-4.29547e+06 189845 -4.69196e+06
-4.24016e+06 501691 -4.71159e+06
-4.44044e+06 491443 -4.51784e+06
-4.39653e+06 881206 -4.51784e+06
-4.55207e+06 308228 -4.42507e+06
-4.61934e+06 737369 -4.31553e+06
-4.35412e+06 93658.1 -4.64415e+06
-4.68274e+06 93658.1 -4.31553e+06
-4.5124e+06 55218.4 -4.48965e+06
-4.66877e+06 434733 -4.2959e+06
-4.47502e+06 434733 -4.48965e+06
-4.82333e+06 606898 -4.09477e+06
-4.70177e+06 828122 -4.21517e+06
-4.76517e+06 184412 -4.21517e+06
-5.00307e+06 808160 -3.85399e+06
-4.89501e+06 476470 -4.0238e+06
-4.85763e+06 855985 -4.0238e+06
-4.71737e+06 488239 -4.23673e+06
-4.85965e+06 1.19516e+06 -3.92183e+06
-4.7128e+06 1.00687e+06 -4.16262e+06
-5.0141e+06 986910 -3.80144e+06
-4.85205e+06 1.59171e+06 -3.80144e+06
-4.94623e+06 1.30617e+06 -3.77988e+06
-4.76859e+06 1.31794e+06 -3.99281e+06
-4.86413e+06 961371 -3.99281e+06
-4.62547e+06 1.5011e+06 -4.09477e+06
-4.64165e+06 1.09984e+06 -4.21517e+06
-4.78089e+06 1.68467e+06 -3.85399e+06
-4.45388e+06 1.71881e+06 -4.21517e+06
-4.61594e+06 1.73768e+06 -4.0238e+06
-4.53384e+06 1.39288e+06 -4.23673e+06
-4.72664e+06 1.37275e+06 -4.0238e+06
-4.39613e+06 1.22939e+06 -4.42507e+06
-4.57196e+06 1.01727e+06 -4.31553e+06
-4.38419e+06 1.63625e+06 -4.31553e+06
-4.23225e+06 1.03466e+06 -4.64415e+06
-4.29247e+06 1.35445e+06 -4.48965e+06
-4.40317e+06 989521 -4.48965e+06
-4.49276e+06 1.3442e+06 -4.2959e+06
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-4.55207e+06 -308228 -4.42507e+06
-4.68274e+06 -93658.1 -4.31553e+06
-4.35412e+06 -93658.1 -4.64415e+06
-4.61934e+06 -737369 -4.31553e+06
-4.47502e+06 -434733 -4.48965e+06
-4.66877e+06 -434733 -4.2959e+06
-4.5124e+06 -55218.4 -4.48965e+06
-4.82333e+06 -606898 -4.09477e+06
-4.76517e+06 -184412 -4.21517e+06
-4.70177e+06 -828122 -4.21517e+06
-5.00307e+06 -808160 -3.85399e+06
-4.85763e+06 -855985 -4.0238e+06
-4.89501e+06 -476470 -4.0238e+06
-4.71737e+06 -488239 -4.23673e+06
-4.99374e+06 -298670 -3.92183e+06
-4.81695e+06 -90753.6 -4.16262e+06
-5.05485e+06 -714502 -3.80144e+06
-5.10942e+06 -90753.6 -3.80144e+06
-5.09797e+06 -421252 -3.77988e+06
-4.95771e+06 -53506 -3.99281e+06
-4.92553e+06 -421252 -3.99281e+06
-4.99374e+06 298670 -3.92183e+06
-4.81695e+06 90753.6 -4.16262e+06
-5.10942e+06 90753.6 -3.80144e+06
-5.05485e+06 714502 -3.80144e+06
-5.09797e+06 421252 -3.77988e+06
-4.92553e+06 421252 -3.99281e+06
-4.95771e+06 53506 -3.99281e+06
-4.82333e+06 606898 -4.09477e+06
