nt_x   nt_y   nt_z   A_t
-6.27744e+66 -6.27744e+66 -6.27744e+66 -6.27744e+66
-0.481512 -0.369477 0.794753 3.38725e+11
-0.459189 -0.459189 0.760454 3.0914e+11
-0.37149 -0.481071 0.794082 3.38785e+11
-0.346309 -0.448253 0.824099 3.14167e+11
-0.368012 -0.366568 0.854514 3.49669e+11
-0.449441 -0.344868 0.824057 3.1407e+11
-6.27744e+66 -6.27744e+66 -6.27744e+66 -6.27744e+66
-0.37149 -0.481071 0.794082 3.38785e+11
-0.34607 -0.548747 0.760994 3.10194e+11
-0.232904 -0.56559 0.791115 3.36535e+11
-0.212991 -0.517518 0.82874 3.17692e+11
-0.235953 -0.464362 0.853636 3.4757e+11
-0.346309 -0.448253 0.824099 3.14167e+11
-6.27744e+66 -6.27744e+66 -6.27744e+66 -6.27744e+66
-0.232904 -0.56559 0.791115 3.36535e+11
-0.211469 -0.605362 0.767345 3.13041e+11
-0.080473 -0.614156 0.785071 3.31863e+11
-0.071104 -0.542991 0.836723 3.24737e+11
-0.0827543 -0.525354 0.84685 3.40956e+11
-0.212991 -0.517518 0.82874 3.17692e+11
-6.27744e+66 -6.27744e+66 -6.27744e+66 -6.27744e+66
-0.080473 -0.614156 0.785071 3.31863e+11
-0.0704472 -0.627463 0.775453 3.17836e+11
0.0708322 -0.627446 0.775432 3.17826e+11
0.0808067 -0.614205 0.784999 3.31837e+11
0.0714296 -0.542978 0.836703 3.24729e+11
-0.071104 -0.542991 0.836723 3.24737e+11
-6.27744e+66 -6.27744e+66 -6.27744e+66 -6.27744e+66
0.0808067 -0.614205 0.784999 3.31837e+11
0.212192 -0.60534 0.767162 3.12988e+11
0.233923 -0.564988 0.791245 3.36431e+11
0.214213 -0.517403 0.828497 3.17627e+11
0.0830734 -0.525349 0.846822 3.40931e+11
0.0714296 -0.542978 0.836703 3.24729e+11
-6.27744e+66 -6.27744e+66 -6.27744e+66 -6.27744e+66
0.233923 -0.564988 0.791245 3.36431e+11
0.34466 -0.548523 0.761795 3.10107e+11
0.369875 -0.481425 0.794621 3.38737e+11
0.344989 -0.448993 0.824249 3.14081e+11
0.236952 -0.464753 0.853146 3.47463e+11
0.214213 -0.517403 0.828497 3.17627e+11
-6.27744e+66 -6.27744e+66 -6.27744e+66 -6.27744e+66
0.369875 -0.481425 0.794621 3.38737e+11
0.459189 -0.459189 0.760454 3.0914e+11
0.481512 -0.369477 0.794753 3.38725e+11
0.449433 -0.344862 0.824063 3.1407e+11
0.366845 -0.366845 0.854897 3.49633e+11
0.344989 -0.448993 0.824249 3.14081e+11
-6.27744e+66 -6.27744e+66 -6.27744e+66 -6.27744e+66
0.481512 -0.369477 0.794753 3.38725e+11
0.548164 -0.344435 0.762155 3.10094e+11
0.564593 -0.233862 0.791545 3.36409e+11
0.517554 -0.214378 0.82836 3.17602e+11
0.465163 -0.237013 0.852906 3.47445e+11
0.449433 -0.344862 0.824063 3.1407e+11
-6.27744e+66 -6.27744e+66 -6.27744e+66 -6.27744e+66
0.564593 -0.233862 0.791545 3.36409e+11
0.605457 -0.211858 0.767162 3.12966e+11
0.614283 -0.080872 0.78493 3.31808e+11
0.543244 -0.0715195 0.836523 3.24712e+11
0.525512 -0.0832329 0.846705 3.40916e+11
0.517554 -0.214378 0.82836 3.17602e+11
-6.27744e+66 -6.27744e+66 -6.27744e+66 -6.27744e+66
0.695208 -0.078457 0.714514 3.22421e+11
0.705128 -0.0698358 0.705633 3.09426e+11
0.705128 0.0698358 0.705633 3.09426e+11
0.695684 0.0780476 0.714096 3.22441e+11
0.627621 0.0703788 0.775332 3.17807e+11
0.6276 -0.0708394 0.775306 3.17795e+11
-6.27744e+66 -6.27744e+66 -6.27744e+66 -6.27744e+66
0.695684 0.0780476 0.714096 3.22441e+11
0.686114 0.207174 0.697372 3.06164e+11
0.653437 0.228671 0.721616 3.25672e+11
0.604977 0.211715 0.76758 3.12995e+11
0.613789 0.0807981 0.785325 3.31822e+11
0.627621 0.0703788 0.775332 3.17807e+11
-6.27744e+66 -6.27744e+66 -6.27744e+66 -6.27744e+66
0.653437 0.228671 0.721616 3.25672e+11
0.635785 0.340543 0.692681 3.0401e+11
0.582986 0.366589 0.725079 3.27575e+11
0.547883 0.344532 0.762314 3.1012e+11
0.564361 0.233575 0.791795 3.36431e+11
0.604977 0.211715 0.76758 3.12995e+11
-6.27744e+66 -6.27744e+66 -6.27744e+66 -6.27744e+66
0.582986 0.366589 0.725079 3.27575e+11
0.559932 0.458369 0.690198 3.02929e+11
0.485085 0.485398 0.72738 3.2824e+11
0.459113 0.459426 0.760357 3.09153e+11
0.481505 0.369464 0.794764 3.38745e+11
0.547883 0.344532 0.762314 3.1012e+11
-6.27744e+66 -6.27744e+66 -6.27744e+66 -6.27744e+66
0.485085 0.485398 0.72738 3.2824e+11
0.458152 0.559948 0.690329 3.02917e+11
0.366464 0.582966 0.725158 3.27552e+11
0.344724 0.548367 0.761879 3.1011e+11
0.369795 0.481658 0.794517 3.38742e+11
0.459113 0.459426 0.760357 3.09153e+11
-6.27744e+66 -6.27744e+66 -6.27744e+66 -6.27744e+66
0.366464 0.582966 0.725158 3.27552e+11
0.340202 0.63618 0.692486 3.03974e+11
0.22943 0.653676 0.721158 3.25648e+11
0.212278 0.604658 0.767676 3.13001e+11
0.233693 0.564869 0.791398 3.36429e+11
0.344724 0.548367 0.761879 3.1011e+11
-6.27744e+66 -6.27744e+66 -6.27744e+66 -6.27744e+66
0.22943 0.653676 0.721158 3.25648e+11
0.211082 0.681695 0.700526 3.06316e+11
0.0803658 0.691659 0.717739 3.22657e+11
0.0728768 0.625201 0.777054 3.17978e+11
0.0816636 0.613508 0.785455 3.31862e+11
0.212278 0.604658 0.767676 3.13001e+11
-6.27744e+66 -6.27744e+66 -6.27744e+66 -6.27744e+66
0.0803658 0.691659 0.717739 3.22657e+11
0.0662939 0.707851 0.703244 3.09634e+11
-0.0696555 0.707689 0.703082 3.09553e+11
-0.0799567 0.69586 0.713713 3.226e+11
-0.0719996 0.62524 0.777104 3.18e+11
0.0728768 0.625201 0.777054 3.17978e+11
-6.27744e+66 -6.27744e+66 -6.27744e+66 -6.27744e+66
-0.0799567 0.69586 0.713713 3.226e+11
-0.207632 0.686288 0.697064 3.0625e+11
-0.229521 0.652997 0.721744 3.25734e+11
-0.21262 0.604696 0.767552 3.13077e+11
-0.080746 0.613608 0.785471 3.31929e+11
-0.0719996 0.62524 0.777104 3.18e+11
-6.27744e+66 -6.27744e+66 -6.27744e+66 -6.27744e+66
-0.229521 0.652997 0.721744 3.25734e+11
-0.341101 0.635335 0.69282 3.04035e+11
-0.366833 0.583153 0.724822 3.27583e+11
-0.34489 0.548232 0.761901 3.10153e+11
-0.234135 0.564714 0.791378 3.36494e+11
-0.21262 0.604696 0.767552 3.13077e+11
-6.27744e+66 -6.27744e+66 -6.27744e+66 -6.27744e+66
-0.366833 0.583153 0.724822 3.27583e+11
-0.45965 0.559779 0.689471 3.02899e+11
-0.486355 0.485878 0.72621 3.28202e+11
-0.460546 0.460069 0.759101 3.09207e+11
-0.369517 0.482763 0.793975 3.38816e+11
-0.34489 0.548232 0.761901 3.10153e+11
-6.27744e+66 -6.27744e+66 -6.27744e+66 -6.27744e+66
-0.486355 0.485878 0.72621 3.28202e+11
-0.559721 0.459352 0.689716 3.02882e+11
-0.583104 0.366389 0.725086 3.27545e+11
-0.548164 0.344435 0.762155 3.10094e+11
-0.483247 0.368867 0.793983 3.38778e+11
-0.460546 0.460069 0.759101 3.09207e+11
-6.27744e+66 -6.27744e+66 -6.27744e+66 -6.27744e+66
-0.583104 0.366389 0.725086 3.27545e+11
-0.636317 0.340119 0.692402 3.0396e+11
-0.653871 0.228799 0.721182 3.25613e+11
-0.605457 0.211858 0.767162 3.12966e+11
-0.564593 0.233862 0.791545 3.36409e+11
-0.548164 0.344435 0.762155 3.10094e+11
-6.27744e+66 -6.27744e+66 -6.27744e+66 -6.27744e+66
-0.653871 0.228799 0.721182 3.25613e+11
-0.685556 0.207961 0.697685 3.06127e+11
-0.695212 0.0783315 0.714524 3.22418e+11
-0.627744 0.0707298 0.7752 3.1779e+11
-0.614283 0.080872 0.78493 3.31808e+11
-0.605457 0.211858 0.767162 3.12966e+11
-6.27744e+66 -6.27744e+66 -6.27744e+66 -6.27744e+66
-0.695212 0.0783315 0.714524 3.22418e+11
-0.705398 0.0694757 0.705398 3.09406e+11
-0.705398 -0.0694757 0.705398 3.09406e+11
-0.695212 -0.0783315 0.714524 3.22418e+11
-0.627744 -0.0707298 0.7752 3.1779e+11
-0.627744 0.0707298 0.7752 3.1779e+11
-6.27744e+66 -6.27744e+66 -6.27744e+66 -6.27744e+66
-0.695212 -0.0783315 0.714524 3.22418e+11
-0.685556 -0.207961 0.697685 3.06127e+11
-0.653871 -0.228799 0.721182 3.25613e+11
-0.605457 -0.211858 0.767162 3.12966e+11
-0.614283 -0.080872 0.78493 3.31808e+11
-0.627744 -0.0707298 0.7752 3.1779e+11
-6.27744e+66 -6.27744e+66 -6.27744e+66 -6.27744e+66
-0.653871 -0.228799 0.721182 3.25613e+11
-0.636317 -0.340119 0.692402 3.0396e+11
-0.583104 -0.366389 0.725086 3.27545e+11
-0.548164 -0.344435 0.762155 3.10094e+11
-0.564593 -0.233862 0.791545 3.36409e+11
-0.605457 -0.211858 0.767162 3.12966e+11
-6.27744e+66 -6.27744e+66 -6.27744e+66 -6.27744e+66
-0.583104 -0.366389 0.725086 3.27545e+11
-0.559721 -0.459352 0.689716 3.02882e+11
-0.485996 -0.485996 0.726372 3.28192e+11
-0.459189 -0.459189 0.760454 3.0914e+11
-0.481512 -0.369477 0.794753 3.38725e+11
-0.548164 -0.344435 0.762155 3.10094e+11
-6.27744e+66 -6.27744e+66 -6.27744e+66 -6.27744e+66
-0.485996 -0.485996 0.726372 3.28192e+11
-0.459698 -0.558846 0.690195 3.02905e+11
-0.367076 -0.582179 0.725481 3.27606e+11
-0.34607 -0.548747 0.760994 3.10194e+11
-0.37149 -0.481071 0.794082 3.38785e+11
-0.459189 -0.459189 0.760454 3.0914e+11
-6.27744e+66 -6.27744e+66 -6.27744e+66 -6.27744e+66
-0.367076 -0.582179 0.725481 3.27606e+11
-0.340729 -0.635645 0.692719 3.04068e+11
-0.228271 -0.653379 0.721795 3.25727e+11
-0.211469 -0.605362 0.767345 3.13041e+11
-0.232904 -0.56559 0.791115 3.36535e+11
-0.34607 -0.548747 0.760994 3.10194e+11
-6.27744e+66 -6.27744e+66 -6.27744e+66 -6.27744e+66
-0.228271 -0.653379 0.721795 3.25727e+11
-0.207305 -0.685272 0.69816 3.06231e+11
-0.0780404 -0.694855 0.714903 3.22493e+11
-0.0704472 -0.627463 0.775453 3.17836e+11
-0.080473 -0.614156 0.785071 3.31863e+11
-0.211469 -0.605362 0.767345 3.13041e+11
-6.27744e+66 -6.27744e+66 -6.27744e+66 -6.27744e+66
-0.0780404 -0.694855 0.714903 3.22493e+11
-0.0686128 -0.705695 0.705185 3.09456e+11
0.0690481 -0.705674 0.705164 3.09445e+11
0.0784306 -0.694883 0.714833 3.22464e+11
0.0708322 -0.627446 0.775432 3.17826e+11
-0.0704472 -0.627463 0.775453 3.17836e+11
-6.27744e+66 -6.27744e+66 -6.27744e+66 -6.27744e+66
0.0784306 -0.694883 0.714833 3.22464e+11
0.208568 -0.685158 0.697896 3.06162e+11
0.229159 -0.653829 0.721106 3.25623e+11
0.212192 -0.60534 0.767162 3.12988e+11
0.0808067 -0.614205 0.784999 3.31837e+11
0.0708322 -0.627446 0.775432 3.17826e+11
-6.27744e+66 -6.27744e+66 -6.27744e+66 -6.27744e+66
0.229159 -0.653829 0.721106 3.25623e+11
0.340119 -0.636317 0.692402 3.0396e+11
0.366389 -0.583104 0.725086 3.27545e+11
0.34466 -0.548523 0.761795 3.10107e+11
0.233923 -0.564988 0.791245 3.36431e+11
0.212192 -0.60534 0.767162 3.12988e+11
-6.27744e+66 -6.27744e+66 -6.27744e+66 -6.27744e+66
0.366389 -0.583104 0.725086 3.27545e+11
0.459352 -0.559721 0.689716 3.02882e+11
0.485996 -0.485996 0.726372 3.28192e+11
0.459189 -0.459189 0.760454 3.0914e+11
0.369875 -0.481425 0.794621 3.38737e+11
0.34466 -0.548523 0.761795 3.10107e+11
-6.27744e+66 -6.27744e+66 -6.27744e+66 -6.27744e+66
0.485996 -0.485996 0.726372 3.28192e+11
0.559721 -0.459352 0.689716 3.02882e+11
0.583104 -0.366389 0.725086 3.27545e+11
0.548164 -0.344435 0.762155 3.10094e+11
0.481512 -0.369477 0.794753 3.38725e+11
0.459189 -0.459189 0.760454 3.0914e+11
-6.27744e+66 -6.27744e+66 -6.27744e+66 -6.27744e+66
0.583104 -0.366389 0.725086 3.27545e+11
0.636317 -0.340119 0.692402 3.0396e+11
0.653871 -0.228799 0.721182 3.25613e+11
0.605457 -0.211858 0.767162 3.12966e+11
0.564593 -0.233862 0.791545 3.36409e+11
0.548164 -0.344435 0.762155 3.10094e+11
-6.27744e+66 -6.27744e+66 -6.27744e+66 -6.27744e+66
0.653871 -0.228799 0.721182 3.25613e+11
0.685556 -0.207961 0.697685 3.06127e+11
0.695208 -0.078457 0.714514 3.22421e+11
0.6276 -0.0708394 0.775306 3.17795e+11
0.614283 -0.080872 0.78493 3.31808e+11
0.605457 -0.211858 0.767162 3.12966e+11
-6.27744e+66 -6.27744e+66 -6.27744e+66 -6.27744e+66
0.767724 -0.076001 0.636257 3.12451e+11
0.775691 -0.0678642 0.627453 2.99786e+11
0.775698 0.0677463 0.627458 2.99789e+11
0.767624 0.0759912 0.636379 3.12454e+11
0.705128 0.0698358 0.705633 3.09426e+11
0.705128 -0.0698358 0.705633 3.09426e+11
-6.27744e+66 -6.27744e+66 -6.27744e+66 -6.27744e+66
0.767624 0.0759912 0.636379 3.12454e+11
0.75728 0.203035 0.620728 2.97567e+11
0.733985 0.221696 0.641964 3.14662e+11
0.686114 0.207174 0.697372 3.06164e+11
0.695684 0.0780476 0.714096 3.22441e+11
0.705128 0.0698358 0.705633 3.09426e+11
-6.27744e+66 -6.27744e+66 -6.27744e+66 -6.27744e+66
0.733985 0.221696 0.641964 3.14662e+11
0.715126 0.333469 0.614323 2.96023e+11
0.672571 0.360205 0.646452 3.16135e+11
0.635785 0.340543 0.692681 3.0401e+11
0.653437 0.228671 0.721616 3.25672e+11
0.686114 0.207174 0.697372 3.06164e+11
-6.27744e+66 -6.27744e+66 -6.27744e+66 -6.27744e+66
0.672571 0.360205 0.646452 3.16135e+11
0.648068 0.453334 0.611961 2.95081e+11
0.588926 0.482164 0.648601 3.16896e+11
0.559932 0.458369 0.690198 3.02929e+11
0.582986 0.366589 0.725079 3.27575e+11
0.635785 0.340543 0.692681 3.0401e+11
-6.27744e+66 -6.27744e+66 -6.27744e+66 -6.27744e+66
0.588926 0.482164 0.648601 3.16896e+11
0.560633 0.559292 0.610642 2.94834e+11
0.481468 0.588358 0.649634 3.16922e+11
0.458152 0.559948 0.690329 3.02917e+11
0.485085 0.485398 0.72738 3.2824e+11
0.559932 0.458369 0.690198 3.02929e+11
-6.27744e+66 -6.27744e+66 -6.27744e+66 -6.27744e+66
0.481468 0.588358 0.649634 3.16922e+11
0.45285 0.647172 0.613266 2.95129e+11
0.359207 0.671737 0.647873 3.16144e+11
0.340202 0.63618 0.692486 3.03974e+11
0.366464 0.582966 0.725158 3.27552e+11
0.458152 0.559948 0.690329 3.02917e+11
-6.27744e+66 -6.27744e+66 -6.27744e+66 -6.27744e+66
0.359207 0.671737 0.647873 3.16144e+11
0.33464 0.711063 0.618389 2.96151e+11
0.225631 0.729651 0.645523 3.14868e+11
0.211082 0.681695 0.700526 3.06316e+11
0.22943 0.653676 0.721158 3.25648e+11
0.340202 0.63618 0.692486 3.03974e+11
-6.27744e+66 -6.27744e+66 -6.27744e+66 -6.27744e+66
0.225631 0.729651 0.645523 3.14868e+11
0.203677 0.757213 0.620599 2.9793e+11
0.0721941 0.767756 0.636662 3.12761e+11
0.0662939 0.707851 0.703244 3.09634e+11
0.0803658 0.691659 0.717739 3.22657e+11
0.211082 0.681695 0.700526 3.06316e+11
-6.27744e+66 -6.27744e+66 -6.27744e+66 -6.27744e+66
0.0721941 0.767756 0.636662 3.12761e+11
0.0685376 0.771348 0.632713 3.00133e+11
-0.0695039 0.771296 0.63267 3.00112e+11
-0.0753523 0.76553 0.638972 3.12599e+11
-0.0696555 0.707689 0.703082 3.09553e+11
0.0662939 0.707851 0.703244 3.09634e+11
-6.27744e+66 -6.27744e+66 -6.27744e+66 -6.27744e+66
-0.0753523 0.76553 0.638972 3.12599e+11
-0.204677 0.754961 0.623009 2.97748e+11
-0.221913 0.733368 0.642594 3.14748e+11
-0.207632 0.686288 0.697064 3.0625e+11
-0.0799567 0.69586 0.713713 3.226e+11
-0.0696555 0.707689 0.703082 3.09553e+11
-6.27744e+66 -6.27744e+66 -6.27744e+66 -6.27744e+66
-0.221913 0.733368 0.642594 3.14748e+11
-0.334485 0.714321 0.614708 2.96084e+11
-0.360854 0.672289 0.646384 3.16151e+11
-0.341101 0.635335 0.69282 3.04035e+11
-0.229521 0.652997 0.721744 3.25734e+11
-0.207632 0.686288 0.697064 3.0625e+11
-6.27744e+66 -6.27744e+66 -6.27744e+66 -6.27744e+66
-0.360854 0.672289 0.646384 3.16151e+11
-0.453689 0.647822 0.611959 2.9507e+11
-0.482808 0.587997 0.648965 3.16845e+11
-0.45965 0.559779 0.689471 3.02899e+11
-0.366833 0.583153 0.724822 3.27583e+11
-0.341101 0.635335 0.69282 3.04035e+11
-6.27744e+66 -6.27744e+66 -6.27744e+66 -6.27744e+66
-0.482808 0.587997 0.648965 3.16845e+11
-0.559718 0.559744 0.611066 2.94752e+11
-0.58805 0.482601 0.649071 3.1684e+11
-0.559721 0.459352 0.689716 3.02882e+11
-0.486355 0.485878 0.72621 3.28202e+11
-0.45965 0.559779 0.689471 3.02899e+11
-6.27744e+66 -6.27744e+66 -6.27744e+66 -6.27744e+66
-0.58805 0.482601 0.649071 3.1684e+11
-0.647754 0.45354 0.612141 2.95063e+11
-0.672485 0.359451 0.646962 3.161e+11
-0.636317 0.340119 0.692402 3.0396e+11
-0.583104 0.366389 0.725086 3.27545e+11
-0.559721 0.459352 0.689716 3.02882e+11
-6.27744e+66 -6.27744e+66 -6.27744e+66 -6.27744e+66
-0.672485 0.359451 0.646962 3.161e+11
-0.714406 0.333133 0.615342 2.95996e+11
-0.7331 0.222383 0.642736 3.14629e+11
-0.685556 0.207961 0.697685 3.06127e+11
-0.653871 0.228799 0.721182 3.25613e+11
-0.636317 0.340119 0.692402 3.0396e+11
-6.27744e+66 -6.27744e+66 -6.27744e+66 -6.27744e+66
-0.7331 0.222383 0.642736 3.14629e+11
-0.757392 0.202943 0.620622 2.97563e+11
-0.767736 0.0756154 0.636289 3.12442e+11
-0.705398 0.0694757 0.705398 3.09406e+11
-0.695212 0.0783315 0.714524 3.22418e+11
-0.685556 0.207961 0.697685 3.06127e+11
-6.27744e+66 -6.27744e+66 -6.27744e+66 -6.27744e+66
-0.767736 0.0756154 0.636289 3.12442e+11
-0.775356 0.0678348 0.627871 2.99777e+11
-0.775356 -0.0678348 0.627871 2.99777e+11
-0.767736 -0.0756154 0.636289 3.12442e+11
-0.705398 -0.0694757 0.705398 3.09406e+11
-0.705398 0.0694757 0.705398 3.09406e+11
-6.27744e+66 -6.27744e+66 -6.27744e+66 -6.27744e+66
-0.767736 -0.0756154 0.636289 3.12442e+11
-0.757392 -0.202943 0.620622 2.97563e+11
-0.7331 -0.222383 0.642736 3.14629e+11
-0.685556 -0.207961 0.697685 3.06127e+11
-0.695212 -0.0783315 0.714524 3.22418e+11
-0.705398 -0.0694757 0.705398 3.09406e+11
-6.27744e+66 -6.27744e+66 -6.27744e+66 -6.27744e+66
-0.7331 -0.222383 0.642736 3.14629e+11
-0.714406 -0.333133 0.615342 2.95996e+11
-0.672485 -0.359451 0.646962 3.161e+11
-0.636317 -0.340119 0.692402 3.0396e+11
-0.653871 -0.228799 0.721182 3.25613e+11
-0.685556 -0.207961 0.697685 3.06127e+11
-6.27744e+66 -6.27744e+66 -6.27744e+66 -6.27744e+66
-0.672485 -0.359451 0.646962 3.161e+11
-0.647748 -0.453558 0.612133 2.95062e+11
-0.588062 -0.48261 0.649053 3.16839e+11
-0.559721 -0.459352 0.689716 3.02882e+11
-0.583104 -0.366389 0.725086 3.27545e+11
-0.636317 -0.340119 0.692402 3.0396e+11
-6.27744e+66 -6.27744e+66 -6.27744e+66 -6.27744e+66
-0.588062 -0.48261 0.649053 3.16839e+11
-0.559737 -0.559737 0.611057 2.94752e+11
-0.483449 -0.587787 0.648678 3.16863e+11
-0.459698 -0.558846 0.690195 3.02905e+11
-0.485996 -0.485996 0.726372 3.28192e+11
-0.559721 -0.459352 0.689716 3.02882e+11
-6.27744e+66 -6.27744e+66 -6.27744e+66 -6.27744e+66
-0.483449 -0.587787 0.648678 3.16863e+11
-0.454052 -0.648172 0.611319 2.95093e+11
-0.360595 -0.672813 0.645983 3.16178e+11
-0.340729 -0.635645 0.692719 3.04068e+11
-0.367076 -0.582179 0.725481 3.27606e+11
-0.459698 -0.558846 0.690195 3.02905e+11
-6.27744e+66 -6.27744e+66 -6.27744e+66 -6.27744e+66
-0.360595 -0.672813 0.645983 3.16178e+11
-0.335056 -0.713538 0.615306 2.9612e+11
-0.221701 -0.732728 0.643396 3.14785e+11
-0.207305 -0.685272 0.69816 3.06231e+11
-0.228271 -0.653379 0.721795 3.25727e+11
-0.340729 -0.635645 0.692719 3.04068e+11
-6.27744e+66 -6.27744e+66 -6.27744e+66 -6.27744e+66
-0.221701 -0.732728 0.643396 3.14785e+11
-0.201565 -0.757872 0.620485 2.97675e+11
-0.0747554 -0.768063 0.635996 3.12515e+11
-0.0686128 -0.705695 0.705185 3.09456e+11
-0.0780404 -0.694855 0.714903 3.22493e+11
-0.207305 -0.685272 0.69816 3.06231e+11
-6.27744e+66 -6.27744e+66 -6.27744e+66 -6.27744e+66
-0.0747554 -0.768063 0.635996 3.12515e+11
-0.0671132 -0.775539 0.627722 2.99804e+11
0.0676405 -0.775511 0.6277 2.99792e+11
0.0751981 -0.768116 0.63588 3.12484e+11
0.0690481 -0.705674 0.705164 3.09445e+11
-0.0686128 -0.705695 0.705185 3.09456e+11
-6.27744e+66 -6.27744e+66 -6.27744e+66 -6.27744e+66
0.0751981 -0.768116 0.63588 3.12484e+11
0.203324 -0.757706 0.620114 2.97592e+11
0.223085 -0.733014 0.642592 3.14647e+11
0.208568 -0.685158 0.697896 3.06162e+11
0.0784306 -0.694883 0.714833 3.22464e+11
0.0690481 -0.705674 0.705164 3.09445e+11
-6.27744e+66 -6.27744e+66 -6.27744e+66 -6.27744e+66
0.223085 -0.733014 0.642592 3.14647e+11
0.333133 -0.714406 0.615342 2.95996e+11
0.359451 -0.672485 0.646962 3.161e+11
0.340119 -0.636317 0.692402 3.0396e+11
0.229159 -0.653829 0.721106 3.25623e+11
0.208568 -0.685158 0.697896 3.06162e+11
-6.27744e+66 -6.27744e+66 -6.27744e+66 -6.27744e+66
0.359451 -0.672485 0.646962 3.161e+11
0.453558 -0.647748 0.612133 2.95062e+11
0.48261 -0.588062 0.649053 3.16839e+11
0.459352 -0.559721 0.689716 3.02882e+11
0.366389 -0.583104 0.725086 3.27545e+11
0.340119 -0.636317 0.692402 3.0396e+11
-6.27744e+66 -6.27744e+66 -6.27744e+66 -6.27744e+66
0.48261 -0.588062 0.649053 3.16839e+11
0.559737 -0.559737 0.611057 2.94752e+11
0.588062 -0.48261 0.649053 3.16839e+11
0.559721 -0.459352 0.689716 3.02882e+11
0.485996 -0.485996 0.726372 3.28192e+11
0.459352 -0.559721 0.689716 3.02882e+11
-6.27744e+66 -6.27744e+66 -6.27744e+66 -6.27744e+66
0.588062 -0.48261 0.649053 3.16839e+11
0.647748 -0.453558 0.612133 2.95062e+11
0.672485 -0.359451 0.646962 3.161e+11
0.636317 -0.340119 0.692402 3.0396e+11
0.583104 -0.366389 0.725086 3.27545e+11
0.559721 -0.459352 0.689716 3.02882e+11
-6.27744e+66 -6.27744e+66 -6.27744e+66 -6.27744e+66
0.672485 -0.359451 0.646962 3.161e+11
0.714406 -0.333133 0.615342 2.95996e+11
0.7331 -0.222383 0.642736 3.14629e+11
0.685556 -0.207961 0.697685 3.06127e+11
0.653871 -0.228799 0.721182 3.25613e+11
0.636317 -0.340119 0.692402 3.0396e+11
-6.27744e+66 -6.27744e+66 -6.27744e+66 -6.27744e+66
0.7331 -0.222383 0.642736 3.14629e+11
0.757392 -0.202943 0.620622 2.97563e+11
0.767724 -0.076001 0.636257 3.12451e+11
0.705128 -0.0698358 0.705633 3.09426e+11
0.695208 -0.078457 0.714514 3.22421e+11
0.685556 -0.207961 0.697685 3.06127e+11
-6.27744e+66 -6.27744e+66 -6.27744e+66 -6.27744e+66
0.830404 -0.072651 0.552404 3.0178e+11
0.836505 -0.0651639 0.544071 2.89097e+11
0.836459 0.0659905 0.544041 2.8908e+11
0.831083 0.0725919 0.551391 3.01765e+11
0.775698 0.0677463 0.627458 2.99789e+11
0.775691 -0.0678642 0.627453 2.99786e+11
-6.27744e+66 -6.27744e+66 -6.27744e+66 -6.27744e+66
0.831083 0.0725919 0.551391 3.01765e+11
0.820225 0.197028 0.537039 2.87603e+11
0.801901 0.214991 0.557436 3.03229e+11
0.75728 0.203035 0.620728 2.97567e+11
0.767624 0.0759912 0.636379 3.12454e+11
0.775698 0.0677463 0.627458 2.99789e+11
-6.27744e+66 -6.27744e+66 -6.27744e+66 -6.27744e+66
0.801901 0.214991 0.557436 3.03229e+11
0.782225 0.324342 0.531908 2.86498e+11
0.750005 0.349733 0.561408 3.04275e+11
0.715126 0.333469 0.614323 2.96023e+11
0.733985 0.221696 0.641964 3.14662e+11
0.75728 0.203035 0.620728 2.97567e+11
-6.27744e+66 -6.27744e+66 -6.27744e+66 -6.27744e+66
0.750005 0.349733 0.561408 3.04275e+11
0.724334 0.442572 0.52865 2.85793e+11
0.676152 0.472999 0.56488 3.04957e+11
0.648068 0.453334 0.611961 2.95081e+11
0.672571 0.360205 0.646452 3.16135e+11
0.715126 0.333469 0.614323 2.96023e+11
-6.27744e+66 -6.27744e+66 -6.27744e+66 -6.27744e+66
0.676152 0.472999 0.56488 3.04957e+11
0.645785 0.552533 0.526943 2.85456e+11
0.584454 0.583113 0.564262 3.05185e+11
0.560633 0.559292 0.610642 2.94834e+11
0.588926 0.482164 0.648601 3.16896e+11
0.648068 0.453334 0.611961 2.95081e+11
-6.27744e+66 -6.27744e+66 -6.27744e+66 -6.27744e+66
0.584454 0.583113 0.564262 3.05185e+11
0.553814 0.64476 0.526853 2.85526e+11
0.472844 0.675726 0.565521 3.05062e+11
0.45285 0.647172 0.613266 2.95129e+11
0.481468 0.588358 0.649634 3.16922e+11
0.560633 0.559292 0.610642 2.94834e+11
-6.27744e+66 -6.27744e+66 -6.27744e+66 -6.27744e+66
0.472844 0.675726 0.565521 3.05062e+11
0.441822 0.72484 0.528583 2.85882e+11
0.352613 0.749605 0.56014 3.04429e+11
0.33464 0.711063 0.618389 2.96151e+11
0.359207 0.671737 0.647873 3.16144e+11
0.45285 0.647172 0.613266 2.95129e+11
-6.27744e+66 -6.27744e+66 -6.27744e+66 -6.27744e+66
0.352613 0.749605 0.56014 3.04429e+11
0.324584 0.785064 0.52756 2.86617e+11
0.216388 0.804654 0.552908 3.03471e+11
0.203677 0.757213 0.620599 2.9793e+11
0.225631 0.729651 0.645523 3.14868e+11
0.33464 0.711063 0.618389 2.96151e+11
-6.27744e+66 -6.27744e+66 -6.27744e+66 -6.27744e+66
